Date,Day,Opening_Stock,MS_Sold,HSD1_Sold,HSD2_Sold,HSD3_Sold,Total_Sold,Closing_Stock,Cash,Online,Card,Dip,Refill_Required,Year,Month,DayOfWeek,DayOfYear,WeekOfYear,Quarter,Is_Weekend,Day_Num,Target,Stock_Ratio,Rolling_7d_Sales,Rolling_3d_Sales,Prev_Closing,Prev_Total_Sold,Days_Since_Refill,Is_Festival_Month,Is_Monsoon_Month,Is_Summer_Month
2019-10-02,Wednesday,6050,710,1939,1520,1115,5284,766,222451,170063,102606,6,Yes,2019,10,2,275,40,4,0,2,1,0.0638,5516.0,5363.0,6050.0,5950.0,0,1,0,0
2019-10-03,Thursday,12000,571,1988,1668,1434,5661,6339,251759,168433,109201,52,No,2019,10,3,276,40,4,0,3,0,0.5282,5645.0,5632.0,766.0,5284.0,1,1,0,0
2019-10-04,Friday,6339,602,2263,1529,1258,5652,687,218727,167787,129296,5,Yes,2019,10,4,277,40,4,0,4,1,0.0572,5718.0,5532.0,6339.0,5661.0,0,1,0,0
2019-10-05,Saturday,12000,830,2633,2269,1508,7240,4760,293636,252427,143657,39,No,2019,10,5,278,40,4,1,5,0,0.3967,5842.0,6184.0,687.0,5652.0,1,1,0,0
2019-10-06,Sunday,4760,745,2824,2286,1351,7206,0,314951,242447,152055,1,Yes,2019,10,6,279,40,4,1,6,1,0.0,5978.0,6699.0,4760.0,7240.0,0,1,0,0
2019-10-07,Monday,12000,545,2092,1467,1101,5205,6795,203234,151321,118361,56,No,2019,10,0,280,41,4,0,0,0,0.5662,6028.0,6550.0,0.0,7206.0,1,1,0,0
2019-10-08,Tuesday,6795,749,2370,1924,806,5849,946,242671,198661,116496,7,Yes,2019,10,1,281,41,4,0,1,1,0.0788,6014.0,6087.0,6795.0,5205.0,0,1,0,0
2019-10-09,Wednesday,12000,602,1931,1692,1287,5512,6488,220843,185564,132005,54,No,2019,10,2,282,41,4,0,2,0,0.5407,6046.0,5522.0,946.0,5849.0,1,1,0,0
2019-10-10,Thursday,6488,706,2262,1872,1118,5958,530,267782,181698,111366,4,Yes,2019,10,3,283,41,4,0,3,1,0.0442,6089.0,5773.0,6488.0,5512.0,0,1,0,0
2019-10-11,Friday,12000,664,2352,1783,1420,6219,5781,276167,178441,125591,48,No,2019,10,4,284,41,4,0,4,0,0.4818,6170.0,5896.0,530.0,5958.0,1,1,0,0
2019-10-12,Saturday,5781,736,2789,1925,1564,7014,0,290100,237774,138853,1,Yes,2019,10,5,285,41,4,1,5,1,0.0,6138.0,6397.0,5781.0,6219.0,0,1,0,0
2019-10-13,Sunday,12000,813,2697,2178,1068,6756,5244,294894,216239,154431,43,No,2019,10,6,286,41,4,1,6,0,0.437,6073.0,6663.0,0.0,7014.0,1,1,0,0
2019-10-14,Monday,5244,662,1945,1481,982,5070,174,221674,174806,129834,1,Yes,2019,10,0,287,42,4,0,0,1,0.0145,6054.0,6280.0,5244.0,6756.0,0,1,0,0
2019-10-15,Tuesday,12000,566,2059,1663,1071,5359,6641,235107,163856,98543,55,No,2019,10,1,288,42,4,0,1,0,0.5534,5984.0,5728.0,174.0,5070.0,1,1,0,0
2019-10-16,Wednesday,6641,560,1988,1536,799,4883,1758,212622,173416,97906,14,Yes,2019,10,2,289,42,4,0,2,1,0.1465,5894.0,5104.0,6641.0,5359.0,0,1,0,0
2019-10-17,Thursday,12000,598,2386,1842,1154,5980,6020,257261,189175,143801,50,No,2019,10,3,290,42,4,0,3,0,0.5017,5897.0,5407.0,1758.0,4883.0,1,1,0,0
2019-10-18,Friday,6020,843,2324,1759,1429,6355,0,287218,186922,159968,1,Yes,2019,10,4,291,42,4,0,4,1,0.0,5917.0,5739.0,6020.0,5980.0,0,1,0,0
2019-10-19,Saturday,12000,826,2634,1790,1216,6466,5534,303320,182567,141817,46,No,2019,10,5,292,42,4,1,5,0,0.4612,5838.0,6267.0,0.0,6355.0,1,1,0,0
2019-10-20,Sunday,5534,904,2736,2072,1017,6729,0,280119,237429,126286,1,Yes,2019,10,6,293,42,4,1,6,1,0.0,5835.0,6517.0,5534.0,6466.0,0,1,0,0
2019-10-21,Monday,12000,664,1946,1634,1069,5313,6687,226870,175420,103241,55,No,2019,10,0,294,43,4,0,0,0,0.5572,5869.0,6169.0,0.0,6729.0,1,1,0,0
2019-10-22,Tuesday,6687,697,2198,1618,976,5489,1198,221939,162171,108762,9,Yes,2019,10,1,295,43,4,0,1,1,0.0998,5888.0,5844.0,6687.0,5313.0,0,1,0,0
2019-10-23,Wednesday,12000,720,2068,1635,1330,5753,6247,244447,187804,130235,52,No,2019,10,2,296,43,4,0,2,0,0.5206,6012.0,5518.0,1198.0,5489.0,1,1,0,0
2019-10-24,Thursday,6247,682,2056,1688,1407,5833,414,246902,185881,107743,3,Yes,2019,10,3,297,43,4,0,3,1,0.0345,5991.0,5692.0,6247.0,5753.0,0,1,0,0
2019-10-25,Friday,12000,737,2681,2187,1430,7035,4965,298449,194879,165618,41,No,2019,10,4,298,43,4,0,4,0,0.4138,6088.0,6207.0,414.0,5833.0,1,1,0,0
2019-10-26,Saturday,4965,1045,3038,2364,1053,7500,0,318684,250513,174619,1,Yes,2019,10,5,299,43,4,1,5,1,0.0,6236.0,6789.0,4965.0,7035.0,0,1,0,0
2019-10-27,Sunday,12000,937,2745,2132,1116,6930,5070,295577,225336,153078,42,No,2019,10,6,300,43,4,1,6,0,0.4225,6265.0,7155.0,0.0,7500.0,1,1,0,0
2019-10-28,Monday,5070,804,2308,1779,891,5782,0,231061,202422,124273,1,Yes,2019,10,0,301,44,4,0,0,1,0.0,6332.0,6737.0,5070.0,6930.0,0,1,0,0
2019-10-29,Tuesday,12000,636,2180,1898,1112,5826,6174,243283,190580,127473,51,No,2019,10,1,302,44,4,0,1,0,0.5145,6380.0,6179.0,0.0,5782.0,1,1,0,0
2019-10-30,Wednesday,6174,580,1844,1471,1194,5089,1085,218597,162818,105106,9,Yes,2019,10,2,303,44,4,0,2,1,0.0904,6285.0,5566.0,6174.0,5826.0,0,1,0,0
2019-10-31,Thursday,12000,714,2229,1790,799,5532,6468,221592,159863,130077,53,No,2019,10,3,304,44,4,0,3,0,0.539,6242.0,5482.0,1085.0,5089.0,1,1,0,0
2019-11-01,Friday,6468,815,2371,2170,1390,6746,0,280249,202914,124967,1,Yes,2019,11,4,305,44,4,0,4,1,0.0,6201.0,5789.0,6468.0,5532.0,0,1,0,0
2019-11-02,Saturday,12000,871,2814,2108,1082,6875,5125,293134,215810,147952,42,No,2019,11,5,306,44,4,1,5,0,0.4271,6111.0,6384.0,0.0,6746.0,1,1,0,0
2019-11-03,Sunday,5125,777,2411,1969,892,6049,0,258354,202691,113622,1,Yes,2019,11,6,307,44,4,1,6,1,0.0,5986.0,6557.0,5125.0,6875.0,0,1,0,0
2019-11-04,Monday,12000,696,2021,1572,826,5115,6885,219187,166717,117667,57,No,2019,11,0,308,45,4,0,0,0,0.5738,5890.0,6013.0,0.0,6049.0,1,1,0,0
2019-11-05,Tuesday,6885,613,1993,1493,979,5078,1807,201421,150970,99224,15,Yes,2019,11,1,309,45,4,0,1,1,0.1506,5783.0,5414.0,6885.0,5115.0,0,1,0,0
2019-11-06,Wednesday,12000,568,1881,1437,1077,4963,7037,217223,145058,100841,58,No,2019,11,2,310,45,4,0,2,0,0.5864,5765.0,5052.0,1807.0,5078.0,1,1,0,0
2019-11-07,Thursday,7037,727,2083,1851,1278,5939,1098,256705,168532,118533,9,Yes,2019,11,3,311,45,4,0,3,1,0.0915,5824.0,5327.0,7037.0,4963.0,0,1,0,0
2019-11-08,Friday,12000,778,2152,1896,1046,5872,6128,236520,202548,113633,51,No,2019,11,4,312,45,4,0,4,0,0.5107,5699.0,5591.0,1098.0,5939.0,1,1,0,0
2019-11-09,Saturday,6128,968,2642,2142,1444,7196,0,299757,221036,162281,1,Yes,2019,11,5,313,45,4,1,5,1,0.0,5745.0,6336.0,6128.0,5872.0,0,1,0,0
2019-11-10,Sunday,12000,830,2763,1988,1265,6846,5154,289444,225302,171438,42,No,2019,11,6,314,45,4,1,6,0,0.4295,5858.0,6638.0,0.0,7196.0,1,1,0,0
2019-11-11,Monday,5154,648,1971,1509,1168,5296,0,221928,178281,129490,1,Yes,2019,11,0,315,46,4,0,0,1,0.0,5884.0,6446.0,5154.0,6846.0,0,1,0,0
2019-11-12,Tuesday,12000,776,2156,1783,1132,5847,6153,252504,197433,109109,51,No,2019,11,1,316,46,4,0,1,0,0.5128,5994.0,5996.0,0.0,5296.0,1,1,0,0
2019-11-13,Wednesday,6153,688,2119,1734,1087,5628,525,242080,179922,120228,4,Yes,2019,11,2,317,46,4,0,2,1,0.0438,6089.0,5590.0,6153.0,5847.0,0,1,0,0
2019-11-14,Thursday,12000,704,1996,1576,899,5175,6825,210255,160053,134102,56,No,2019,11,3,318,46,4,0,3,0,0.5688,5980.0,5550.0,525.0,5628.0,1,1,0,0
2019-11-15,Friday,6825,826,2396,1768,1390,6380,445,260627,186037,138370,3,Yes,2019,11,4,319,46,4,0,4,1,0.0371,6053.0,5728.0,6825.0,5175.0,0,1,0,0
2019-11-16,Saturday,12000,852,2679,2077,1266,6874,5126,297924,226584,150956,42,No,2019,11,5,320,46,4,1,5,0,0.4272,6007.0,6143.0,445.0,6380.0,1,1,0,0
2019-11-17,Sunday,5126,931,2436,2070,1223,6660,0,282653,225866,135161,1,Yes,2019,11,6,321,46,4,1,6,1,0.0,5980.0,6638.0,5126.0,6874.0,0,1,0,0
2019-11-18,Monday,12000,760,2035,1551,1264,5610,6390,226785,182861,103757,53,No,2019,11,0,322,47,4,0,0,0,0.5325,6025.0,6381.0,0.0,6660.0,1,1,0,0
2019-11-19,Tuesday,6390,583,1951,1779,1191,5504,886,234103,169913,100498,7,Yes,2019,11,1,323,47,4,0,1,1,0.0738,5976.0,5925.0,6390.0,5610.0,0,1,0,0
2019-11-20,Wednesday,12000,609,2250,1770,1292,5921,6079,245748,203970,123590,50,No,2019,11,2,324,47,4,0,2,0,0.5066,6018.0,5678.0,886.0,5504.0,1,1,0,0
2019-11-21,Thursday,6079,623,2108,1667,1330,5728,351,274712,161139,109183,2,Yes,2019,11,3,325,47,4,0,3,1,0.0292,6097.0,5718.0,6079.0,5921.0,0,1,0,0
2019-11-22,Friday,12000,663,2539,1757,1540,6499,5501,264273,231232,163251,45,No,2019,11,4,326,47,4,0,4,0,0.4584,6114.0,6049.0,351.0,5728.0,1,1,0,0
2019-11-23,Saturday,5501,846,2831,2163,1113,6953,0,321276,214330,134670,1,Yes,2019,11,5,327,47,4,1,5,1,0.0,6125.0,6393.0,5501.0,6499.0,0,1,0,0
2019-11-24,Sunday,12000,952,2496,2182,1233,6863,5137,284275,196746,137988,42,No,2019,11,6,328,47,4,1,6,0,0.4281,6154.0,6772.0,0.0,6953.0,1,1,0,0
2019-11-25,Monday,5137,632,1896,1415,1146,5089,48,214471,153630,120922,1,Yes,2019,11,0,329,48,4,0,0,1,0.004,6080.0,6302.0,5137.0,6863.0,0,1,0,0
2019-11-26,Tuesday,12000,542,1869,1430,1399,5240,6760,212766,172908,94558,56,No,2019,11,1,330,48,4,0,1,0,0.5633,6042.0,5731.0,48.0,5089.0,1,1,0,0
2019-11-27,Wednesday,6760,709,2130,1780,1241,5860,900,252141,174718,138832,7,Yes,2019,11,2,331,48,4,0,2,1,0.075,6033.0,5396.0,6760.0,5240.0,0,1,0,0
2019-11-28,Thursday,12000,697,2373,1845,1218,6133,5867,276108,195175,143930,48,No,2019,11,3,332,48,4,0,3,0,0.4889,6091.0,5744.0,900.0,5860.0,1,1,0,0
2019-11-29,Friday,5867,704,2579,1855,1349,6487,0,248819,188219,165144,1,Yes,2019,11,4,333,48,4,0,4,1,0.0,6089.0,6160.0,5867.0,6133.0,0,1,0,0
2019-11-30,Saturday,12000,778,2754,2033,1623,7188,4812,287849,232015,159915,40,No,2019,11,5,334,48,4,1,5,0,0.401,6123.0,6603.0,0.0,6487.0,1,1,0,0
2019-12-01,Sunday,4812,654,1938,1597,1097,5286,0,225961,156556,107156,1,Yes,2019,12,6,335,48,4,1,6,1,0.0,5898.0,6320.0,4812.0,7188.0,0,0,0,0
2019-12-02,Monday,12000,573,1875,1272,904,4624,7376,197923,158919,97325,61,No,2019,12,0,336,49,4,0,0,0,0.6147,5831.0,5699.0,0.0,5286.0,1,0,0,0
2019-12-03,Tuesday,7376,505,1829,1514,838,4686,2690,202011,148482,94302,22,No,2019,12,1,337,49,4,0,1,0,0.2242,5752.0,4865.0,7376.0,4624.0,2,0,0,0
2019-12-04,Wednesday,2690,576,2088,1572,1002,5238,0,234809,170234,104637,1,Yes,2019,12,2,338,49,4,0,2,1,0.0,5663.0,4849.0,2690.0,4686.0,0,0,0,0
2019-12-05,Thursday,12000,527,1791,1657,1133,5108,6892,220722,164185,105479,57,No,2019,12,3,339,49,4,0,3,0,0.5743,5517.0,5011.0,0.0,5238.0,1,0,0,0
2019-12-06,Friday,6892,758,2272,1533,1096,5659,1233,242219,188467,105451,10,Yes,2019,12,4,340,49,4,0,4,1,0.1028,5398.0,5335.0,6892.0,5108.0,0,0,0,0
2019-12-07,Saturday,12000,831,2512,1970,1224,6537,5463,259261,237806,149374,45,No,2019,12,5,341,49,4,1,5,0,0.4552,5305.0,5768.0,1233.0,5659.0,1,0,0,0
2019-12-08,Sunday,5463,596,2357,1703,1131,5787,0,246094,183994,132166,1,Yes,2019,12,6,342,49,4,1,6,1,0.0,5377.0,5994.0,5463.0,6537.0,0,0,0,0
2019-12-09,Monday,12000,554,1801,1371,1051,4777,7223,202173,151444,110668,60,No,2019,12,0,343,50,4,0,0,0,0.6019,5399.0,5700.0,0.0,5787.0,1,0,0,0
2019-12-10,Tuesday,7223,617,1782,1436,1036,4871,2352,200245,136888,100968,19,No,2019,12,1,344,50,4,0,1,0,0.196,5425.0,5145.0,7223.0,4777.0,2,0,0,0
2019-12-11,Wednesday,2352,588,1769,1313,1064,4734,0,205511,161653,111053,1,Yes,2019,12,2,345,50,4,0,2,1,0.0,5353.0,4794.0,2352.0,4871.0,0,0,0,0
2019-12-12,Thursday,12000,680,1906,1727,1064,5377,6623,228507,170424,126118,55,No,2019,12,3,346,50,4,0,3,0,0.5519,5392.0,4994.0,0.0,4734.0,1,0,0,0
2019-12-13,Friday,6623,614,2184,1593,1088,5479,1144,216295,183171,134770,9,Yes,2019,12,4,347,50,4,0,4,1,0.0953,5366.0,5197.0,6623.0,5377.0,0,0,0,0
2019-12-14,Saturday,12000,703,2517,2214,1294,6728,5272,268357,208612,136874,43,No,2019,12,5,348,50,4,1,5,0,0.4393,5393.0,5861.0,1144.0,5479.0,1,0,0,0
2019-12-15,Sunday,5272,630,1962,1759,1002,5353,0,216186,169725,109618,1,Yes,2019,12,6,349,50,4,1,6,1,0.0,5331.0,5853.0,5272.0,6728.0,0,0,0,0
2019-12-16,Monday,12000,441,1578,1244,1055,4318,7682,173088,143930,108853,64,No,2019,12,0,350,51,4,0,0,0,0.6402,5266.0,5466.0,0.0,5353.0,1,0,0,0
2019-12-17,Tuesday,7682,489,1988,1467,950,4894,2788,208430,143301,108831,23,No,2019,12,1,351,51,4,0,1,0,0.2323,5269.0,4855.0,7682.0,4318.0,2,0,0,0
2019-12-18,Wednesday,2788,589,1801,1384,830,4604,0,191935,139887,96794,1,Yes,2019,12,2,352,51,4,0,2,1,0.0,5250.0,4605.0,2788.0,4894.0,0,0,0,0
2019-12-19,Thursday,12000,701,1780,1607,969,5057,6943,216281,161484,122098,57,No,2019,12,3,353,51,4,0,3,0,0.5786,5205.0,4852.0,0.0,4604.0,1,0,0,0
2019-12-20,Friday,6943,677,2074,1580,1011,5342,1601,247870,163923,102410,13,Yes,2019,12,4,354,51,4,0,4,1,0.1334,5185.0,5001.0,6943.0,5057.0,0,0,0,0
2019-12-21,Saturday,12000,779,2221,1775,1498,6273,5727,256005,225082,131688,47,No,2019,12,5,355,51,4,1,5,0,0.4772,5120.0,5557.0,1601.0,5342.0,1,0,0,0
2019-12-22,Sunday,5727,615,2132,1692,1040,5479,248,214501,160108,127469,2,Yes,2019,12,6,356,51,4,1,6,1,0.0207,5138.0,5698.0,5727.0,6273.0,0,0,0,0
2019-12-23,Monday,12000,511,1819,1293,1091,4714,7286,206895,155855,96023,60,No,2019,12,0,357,52,4,0,0,0,0.6072,5195.0,5489.0,248.0,5479.0,1,0,0,0
2019-12-24,Tuesday,7286,595,1671,1307,1185,4758,2528,207847,146499,95900,21,No,2019,12,1,358,52,4,0,1,0,0.2107,5175.0,4984.0,7286.0,4714.0,2,0,0,0
2019-12-25,Wednesday,2528,604,1837,1337,1024,4802,0,209862,160692,86710,1,Yes,2019,12,2,359,52,4,0,2,1,0.0,5204.0,4758.0,2528.0,4758.0,0,0,0,0
2019-12-26,Thursday,12000,637,1738,1547,1007,4929,7071,222173,134520,122284,58,No,2019,12,3,360,52,4,0,3,0,0.5893,5185.0,4830.0,0.0,4802.0,1,0,0,0
2019-12-27,Friday,7071,617,2181,1832,955,5585,1486,239915,180049,115297,12,Yes,2019,12,4,361,52,4,0,4,1,0.1238,5220.0,5105.0,7071.0,4929.0,0,0,0,0
2019-12-28,Saturday,12000,782,2412,1760,1122,6076,5924,246096,186937,144369,49,No,2019,12,5,362,52,4,1,5,0,0.4937,5192.0,5530.0,1486.0,5585.0,1,0,0,0
2019-12-29,Sunday,5924,850,2274,2014,1020,6158,0,268902,191551,108372,1,Yes,2019,12,6,363,52,4,1,6,1,0.0,5289.0,5940.0,5924.0,6076.0,0,0,0,0
2019-12-30,Monday,12000,545,1547,1177,870,4139,7861,175017,131515,80135,65,No,2019,12,0,364,1,4,0,0,0,0.6551,5207.0,5458.0,0.0,6158.0,1,0,0,0
2019-12-31,Tuesday,7861,591,1882,1449,1031,4953,2908,211015,162641,117283,24,No,2019,12,1,365,1,4,0,1,0,0.2423,5235.0,5083.0,7861.0,4139.0,2,0,0,0
2020-01-01,Wednesday,2908,558,1863,1478,1195,5094,0,229454,182377,102488,1,Yes,2020,1,2,1,1,1,0,2,1,0.0,5276.0,4729.0,2908.0,4953.0,0,0,0,0
2020-01-02,Thursday,12000,556,1909,1375,1250,5090,6910,210019,166962,103257,57,No,2020,1,3,2,1,1,0,3,0,0.5758,5299.0,5046.0,0.0,5094.0,1,0,0,0
2020-01-03,Friday,6910,644,2166,1893,1422,6125,785,243098,196049,119012,6,Yes,2020,1,4,3,1,1,0,4,1,0.0654,5376.0,5436.0,6910.0,5090.0,0,0,0,0
2020-01-04,Saturday,12000,839,2487,2093,932,6351,5649,262518,182668,130494,47,No,2020,1,5,4,1,1,1,5,0,0.4708,5416.0,5855.0,785.0,6125.0,1,0,0,0
2020-01-05,Sunday,5649,846,2522,1791,1222,6381,0,271978,228234,145929,1,Yes,2020,1,6,5,1,1,1,6,1,0.0,5448.0,6286.0,5649.0,6351.0,0,0,0,0
2020-01-06,Monday,12000,539,1755,1641,1049,4984,7016,211028,160459,107189,58,No,2020,1,0,6,2,1,0,0,0,0.5847,5568.0,5905.0,0.0,6381.0,1,0,0,0
2020-01-07,Tuesday,7016,552,2027,1384,1144,5107,1909,195922,173470,97673,15,Yes,2020,1,1,7,2,1,0,1,1,0.1591,5590.0,5491.0,7016.0,4984.0,0,0,0,0
2020-01-08,Wednesday,12000,607,1736,1503,984,4830,7170,201383,134056,103181,59,No,2020,1,2,8,2,1,0,2,0,0.5975,5553.0,4974.0,1909.0,5107.0,1,0,0,0
2020-01-09,Thursday,7170,558,1936,1404,1108,5006,2164,211172,174988,114395,18,No,2020,1,3,9,2,1,0,3,0,0.1803,5541.0,4981.0,7170.0,4830.0,2,0,0,0
2020-01-10,Friday,2164,603,1885,1646,1145,5279,0,236840,163597,104837,1,Yes,2020,1,4,10,2,1,0,4,1,0.0,5420.0,5038.0,2164.0,5006.0,0,0,0,0
2020-01-11,Saturday,12000,789,2296,2047,1109,6241,5759,275935,217409,118182,47,No,2020,1,5,11,2,1,1,5,0,0.4799,5404.0,5509.0,0.0,5279.0,1,0,0,0
2020-01-12,Sunday,5759,577,2275,1777,1146,5775,0,247543,205749,114980,1,Yes,2020,1,6,12,2,1,1,6,1,0.0,5317.0,5765.0,5759.0,6241.0,0,0,0,0
2020-01-13,Monday,12000,596,1986,1631,770,4983,7017,213851,153506,93552,58,No,2020,1,0,13,3,1,0,0,0,0.5848,5317.0,5666.0,0.0,5775.0,1,0,0,0
2020-01-14,Tuesday,7017,618,2086,1742,846,5292,1725,239380,171746,105438,14,Yes,2020,1,1,14,3,1,0,1,1,0.1438,5344.0,5350.0,7017.0,4983.0,0,0,0,0
2020-01-15,Wednesday,12000,583,1652,1418,888,4541,7459,200768,127207,101209,62,No,2020,1,2,15,3,1,0,2,0,0.6216,5302.0,4939.0,1725.0,5292.0,1,0,0,0
2020-01-16,Thursday,7459,581,2018,1603,870,5072,2387,199100,148410,119765,19,No,2020,1,3,16,3,1,0,3,0,0.1989,5312.0,4968.0,7459.0,4541.0,2,0,0,0
2020-01-17,Friday,2387,742,2100,1791,940,5573,0,237739,157087,96989,1,Yes,2020,1,4,17,3,1,0,4,1,0.0,5354.0,5062.0,2387.0,5072.0,0,0,0,0
2020-01-18,Saturday,12000,692,2515,2026,1107,6340,5660,265073,222735,114860,47,No,2020,1,5,18,3,1,1,5,0,0.4717,5368.0,5662.0,0.0,5573.0,1,0,0,0
2020-01-19,Sunday,5660,653,2286,2010,1153,6102,0,257752,190037,151861,1,Yes,2020,1,6,19,3,1,1,6,1,0.0,5415.0,6005.0,5660.0,6340.0,0,0,0,0
2020-01-20,Monday,12000,577,1727,1372,1127,4803,7197,211842,167882,95056,59,No,2020,1,0,20,4,1,0,0,0,0.5998,5389.0,5748.0,0.0,6102.0,1,0,0,0
2020-01-21,Tuesday,7197,508,1762,1554,1022,4846,2351,196883,145648,95021,19,No,2020,1,1,21,4,1,0,1,0,0.1959,5325.0,5250.0,7197.0,4803.0,2,0,0,0
2020-01-22,Wednesday,2351,648,1894,1595,991,5128,0,213342,175594,96348,1,Yes,2020,1,2,22,4,1,0,2,1,0.0,5409.0,4926.0,2351.0,4846.0,0,0,0,0
2020-01-23,Thursday,12000,614,1682,1400,928,4624,7376,214088,158121,108642,61,No,2020,1,3,23,4,1,0,3,0,0.6147,5345.0,4866.0,0.0,5128.0,1,0,0,0
2020-01-24,Friday,7376,543,2008,1642,1009,5202,2174,226079,151196,125300,18,No,2020,1,4,24,4,1,0,4,0,0.1812,5292.0,4985.0,7376.0,4624.0,2,0,0,0
2020-01-25,Saturday,2174,833,2500,1759,1142,6234,0,245190,201017,137570,1,Yes,2020,1,5,25,4,1,1,5,1,0.0,5277.0,5353.0,2174.0,5202.0,0,0,0,0
2020-01-26,Sunday,12000,725,2316,1589,1229,5859,6141,253457,185361,131946,51,No,2020,1,6,26,4,1,1,6,0,0.5118,5242.0,5765.0,0.0,6234.0,1,0,0,0
2020-01-27,Monday,6141,553,1584,1443,927,4507,1634,189844,145776,87797,13,Yes,2020,1,0,27,5,1,0,0,1,0.1362,5200.0,5533.0,6141.0,5859.0,0,0,0,0
2020-01-28,Tuesday,12000,770,2257,1583,976,5586,6414,236233,168447,116335,53,No,2020,1,1,28,5,1,0,1,0,0.5345,5306.0,5317.0,1634.0,4507.0,1,0,0,0
2020-01-29,Wednesday,6414,650,1957,1604,836,5047,1367,207237,159133,106483,11,Yes,2020,1,2,29,5,1,0,2,1,0.1139,5294.0,5047.0,6414.0,5586.0,0,0,0,0
2020-01-30,Thursday,12000,563,1964,1398,1162,5087,6913,215017,159666,98841,57,No,2020,1,3,30,5,1,0,3,0,0.5761,5360.0,5240.0,1367.0,5047.0,1,0,0,0
2020-01-31,Friday,6913,694,2396,1979,1324,6393,520,297384,222060,143290,4,Yes,2020,1,4,31,5,1,0,4,1,0.0433,5530.0,5509.0,6913.0,5087.0,0,0,0,0
2020-02-01,Saturday,12000,799,2282,1907,1249,6237,5763,256381,194214,133924,48,No,2020,2,5,32,5,1,1,5,0,0.4802,5531.0,5906.0,520.0,6393.0,1,0,0,0
2020-02-02,Sunday,5763,760,2264,1958,1252,6234,0,240813,209411,143414,1,Yes,2020,2,6,33,5,1,1,6,1,0.0,5584.0,6288.0,5763.0,6237.0,0,0,0,0
2020-02-03,Monday,12000,482,1786,1302,993,4563,7437,201286,154821,91844,61,No,2020,2,0,34,6,1,0,0,0,0.6198,5592.0,5678.0,0.0,6234.0,1,0,0,0
2020-02-04,Tuesday,7437,640,1849,1367,1184,5040,2397,219431,140189,109814,19,No,2020,2,1,35,6,1,0,1,0,0.1998,5514.0,5279.0,7437.0,4563.0,2,0,0,0
2020-02-05,Wednesday,2397,669,2033,1610,909,5221,0,229364,153924,114770,1,Yes,2020,2,2,36,6,1,0,2,1,0.0,5539.0,4941.0,2397.0,5040.0,0,0,0,0
2020-02-06,Thursday,12000,521,1864,1508,821,4714,7286,194528,133284,89336,60,No,2020,2,3,37,6,1,0,3,0,0.6072,5486.0,4992.0,0.0,5221.0,1,0,0,0
2020-02-07,Friday,7286,728,1979,1484,1095,5286,2000,238399,186161,99122,16,No,2020,2,4,38,6,1,0,4,0,0.1667,5328.0,5074.0,7286.0,4714.0,2,0,0,0
2020-02-08,Saturday,2000,726,2463,2088,1228,6505,0,300812,217550,121912,1,Yes,2020,2,5,39,6,1,1,5,1,0.0,5366.0,5502.0,2000.0,5286.0,0,0,0,0
2020-02-09,Sunday,12000,779,2537,1953,1215,6484,5516,280968,226192,120036,45,No,2020,2,6,40,6,1,1,6,0,0.4597,5402.0,6092.0,0.0,6505.0,1,0,0,0
2020-02-10,Monday,5516,422,1485,1143,1136,4186,1330,171886,133685,101547,11,Yes,2020,2,0,41,7,1,0,0,1,0.1108,5348.0,5725.0,5516.0,6484.0,0,0,0,0
2020-02-11,Tuesday,12000,625,1677,1361,1062,4725,7275,206789,148606,112414,60,No,2020,2,1,42,7,1,0,1,0,0.6062,5303.0,5132.0,1330.0,4186.0,1,0,0,0
2020-02-12,Wednesday,7275,565,1760,1316,1060,4701,2574,212838,158990,111177,21,No,2020,2,2,43,7,1,0,2,0,0.2145,5229.0,4537.0,7275.0,4725.0,2,0,0,0
2020-02-13,Thursday,2574,673,1962,1439,828,4902,0,215815,134923,92499,1,Yes,2020,2,3,44,7,1,0,3,1,0.0,5256.0,4776.0,2574.0,4701.0,0,0,0,0
2020-02-14,Friday,12000,790,2246,1720,935,5691,6309,253510,195857,111304,52,No,2020,2,4,45,7,1,0,4,0,0.5258,5313.0,5098.0,0.0,4902.0,1,0,0,0
2020-02-15,Saturday,6309,758,2435,2062,1529,6784,0,295140,207932,163570,1,Yes,2020,2,5,46,7,1,1,5,1,0.0,5353.0,5792.0,6309.0,5691.0,0,0,0,0
2020-02-16,Sunday,12000,792,2147,1720,1406,6065,5935,274842,193042,117657,49,No,2020,2,6,47,7,1,1,6,0,0.4946,5293.0,6180.0,0.0,6784.0,1,0,0,0
2020-02-17,Monday,5935,538,1932,1361,950,4781,1154,222949,136275,105173,9,Yes,2020,2,0,48,8,1,0,0,1,0.0962,5378.0,5877.0,5935.0,6065.0,0,0,0,0
2020-02-18,Tuesday,12000,599,1722,1524,1068,4913,7087,209378,150001,99469,59,No,2020,2,1,49,8,1,0,1,0,0.5906,5405.0,5253.0,1154.0,4781.0,1,0,0,0
2020-02-19,Wednesday,7087,478,1785,1366,974,4603,2484,201975,151012,100917,20,No,2020,2,2,50,8,1,0,2,0,0.207,5391.0,4766.0,7087.0,4913.0,2,0,0,0
2020-02-20,Thursday,2484,544,1943,1609,1040,5136,0,220104,156042,102653,1,Yes,2020,2,3,51,8,1,0,3,1,0.0,5425.0,4884.0,2484.0,4603.0,0,0,0,0
