Date,Day,Opening_Stock,MS_Sold,HSD1_Sold,HSD2_Sold,HSD3_Sold,Total_Sold,Closing_Stock,Cash,Online,Card,Dip,Refill_Required,Year,Month,DayOfWeek,DayOfYear,WeekOfYear,Quarter,Is_Weekend,Day_Num,Target,Stock_Ratio,Rolling_7d_Sales,Rolling_3d_Sales,Prev_Closing,Prev_Total_Sold,Days_Since_Refill,Is_Festival_Month,Is_Monsoon_Month,Is_Summer_Month
2018-12-29,Saturday,6774,686,2169.0,1599.0,1239.0,5693.0,1081,245392,162760,132275,9,Yes,2018,12,5,363,52,4,1,5,1,0.0901,5045.0,5227.0,6774.0,5226.0,0,0,0,0
2018-12-30,Sunday,12000,727,2378.0,1794.0,1512.0,6411.0,5589,280376,205919,145049,46,No,2018,12,6,364,52,4,1,6,0,0.4658,5197.0,5777.0,1081.0,5693.0,1,0,0,0
2018-12-31,Monday,5589,556,1696.0,1378.0,600.64,4218.0,1371,191853,137960,86267,11,Yes,2018,12,0,365,1,4,0,0,1,0.1142,5090.0,5441.0,5589.0,6411.0,0,0,0,0
2019-01-01,Tuesday,12000,553,1717.0,1211.0,941.0,4422.0,7578,187899,148884,91845,63,No,2019,1,1,1,1,1,0,1,0,0.6315,5067.0,5017.0,1371.0,4218.0,1,0,0,0
2019-01-02,Wednesday,7578,479,1666.0,1528.0,1087.0,4760.0,2818,209709,143528,100955,23,No,2019,1,2,2,1,1,0,2,0,0.2348,5070.0,4467.0,7578.0,4422.0,2,0,0,0
2019-01-03,Thursday,2818,531,1892.0,1366.0,968.0,4757.0,0,189680,143558,98592,1,Yes,2019,1,3,3,1,1,0,3,1,0.0,5070.0,4646.0,2818.0,4760.0,0,0,0,0
2019-01-04,Friday,12000,652,2035.0,1675.0,1231.0,5593.0,6407,240062,172201,116395,53,No,2019,1,4,4,1,1,0,4,0,0.5339,5122.0,5037.0,0.0,4757.0,1,0,0,0
2019-01-05,Saturday,6407,727,2228.0,1771.0,1490.0,6216.0,191,281831,208923,135195,1,Yes,2019,1,5,5,1,1,1,5,1,0.0159,5197.0,5522.0,6407.0,5593.0,0,0,0,0
2019-01-06,Sunday,12000,575,1995.0,1480.0,1146.0,5196.0,6804,215931,183888,107156,56,No,2019,1,6,6,1,1,1,6,0,0.567,5023.0,5668.0,191.0,6216.0,1,0,0,0
2019-01-07,Monday,6804,487,1940.0,1384.0,1022.0,4833.0,1971,208319,140925,99367,16,Yes,2019,1,0,7,2,1,0,0,1,0.1642,5111.0,5415.0,6804.0,5196.0,0,0,0,0
2019-01-08,Tuesday,12000,516,1801.0,1559.0,1065.0,4941.0,7059,201507,144158,106824,58,No,2019,1,1,8,2,1,0,1,0,0.5883,5185.0,4990.0,1971.0,4833.0,1,0,0,0
2019-01-09,Wednesday,7059,503,1823.0,1414.0,865.0,4605.0,2454,198084,157423,98895,20,No,2019,1,2,9,2,1,0,2,0,0.2045,5163.0,4793.0,7059.0,4941.0,2,0,0,0
2019-01-10,Thursday,2454,529,2163.0,1700.0,888.0,5280.0,0,217408,175792,114700,1,Yes,2019,1,3,10,2,1,0,3,1,0.0,5238.0,4942.0,2454.0,4605.0,0,0,0,0
2019-01-11,Friday,12000,770,2166.0,1633.0,1084.0,5653.0,6347,244669,154183,123733,52,No,2019,1,4,11,2,1,0,4,0,0.5289,5246.0,5179.0,0.0,5280.0,1,0,0,0
2019-01-12,Saturday,6347,729,1985.0,1811.0,1035.0,5560.0,787,245740,167202,139146,6,Yes,2019,1,5,12,2,1,1,5,1,0.0656,5153.0,5498.0,6347.0,5653.0,0,0,0,0
2019-01-13,Sunday,12000,780,2331.0,1731.0,898.0,5740.0,6260,220078,183570,116720,52,No,2019,1,6,13,2,1,1,6,0,0.5217,5230.0,5651.0,787.0,5560.0,1,0,0,0
2019-01-14,Monday,6260,583,1696.0,1445.0,977.0,4701.0,1559,205796,155634,112623,12,Yes,2019,1,0,14,3,1,0,0,1,0.1299,5211.0,5334.0,6260.0,5740.0,0,0,0,0
2019-01-15,Tuesday,12000,701,2000.0,1543.0,812.0,5056.0,6944,211847,172382,102500,57,No,2019,1,1,15,3,1,0,1,0,0.5787,5228.0,5166.0,1559.0,4701.0,1,0,0,0
2019-01-16,Wednesday,6944,616,1810.0,1263.0,729.0,4418.0,2526,196092,139605,107273,21,No,2019,1,2,16,3,1,0,2,0,0.2105,5201.0,4725.0,6944.0,5056.0,2,0,0,0
2019-01-17,Thursday,2526,563,1834.0,1511.0,872.0,4780.0,0,199839,149361,120412,1,Yes,2019,1,3,17,3,1,0,3,1,0.0,5130.0,4751.0,2526.0,4418.0,0,0,0,0
2019-01-18,Friday,12000,708,2251.0,1799.0,742.0,5500.0,6500,239721,190536,119573,54,No,2019,1,4,18,3,1,0,4,0,0.5417,5108.0,4899.0,0.0,4780.0,1,0,0,0
2019-01-19,Saturday,6500,861,2240.0,1948.0,1120.0,6169.0,331,235874,187235,119621,2,Yes,2019,1,5,19,3,1,1,5,1,0.0276,5195.0,5483.0,6500.0,5500.0,0,0,0,0
2019-01-20,Sunday,12000,874,2368.0,1748.0,1389.0,6379.0,5621,252158,214207,122135,46,No,2019,1,6,20,3,1,1,6,0,0.4684,5286.0,6016.0,331.0,6169.0,1,0,0,0
2019-01-21,Monday,5621,532,1692.0,1389.0,791.0,4404.0,1217,176890,127379,84337,10,Yes,2019,1,0,21,4,1,0,0,1,0.1014,5244.0,5651.0,5621.0,6379.0,0,0,0,0
2019-01-22,Tuesday,12000,525,2078.0,1667.0,840.0,5110.0,6890,238343,155005,94917,57,No,2019,1,1,22,4,1,0,1,0,0.5742,5251.0,5298.0,1217.0,4404.0,1,0,0,0
2019-01-23,Wednesday,6890,523,2070.0,1402.0,1056.0,5051.0,1839,215449,147996,108526,15,Yes,2019,1,2,23,4,1,0,2,1,0.1532,5342.0,4855.0,6890.0,5110.0,0,0,0,0
2019-01-24,Thursday,12000,611,1778.0,1384.0,968.0,4741.0,7259,182873,138481,95526,60,No,2019,1,3,24,4,1,0,3,0,0.6049,5336.0,4967.0,1839.0,5051.0,1,0,0,0
2019-01-25,Friday,7259,671,2101.0,1770.0,884.0,5426.0,1833,218241,168916,118591,15,Yes,2019,1,4,25,4,1,0,4,1,0.1528,5326.0,5073.0,7259.0,4741.0,0,0,0,0
2019-01-26,Saturday,12000,792,2799.0,2024.0,1350.0,6965.0,5035,272265,208065,163762,41,No,2019,1,5,26,4,1,1,5,0,0.4196,5439.0,5711.0,1833.0,5426.0,1,0,0,0
2019-01-27,Sunday,5035,765,2172.0,1876.0,1222.0,6035.0,0,231357,167432,124389,1,Yes,2019,1,6,27,4,1,1,6,1,0.0,5390.0,6142.0,5035.0,6965.0,0,0,0,0
2019-01-28,Monday,12000,447,1512.0,1216.0,1126.0,4301.0,7699,176649,148015,97812,64,No,2019,1,0,28,5,1,0,0,0,0.6416,5376.0,5767.0,0.0,6035.0,1,0,0,0
2019-01-29,Tuesday,7699,627,1900.0,1648.0,859.0,5034.0,2665,223508,153999,96378,22,No,2019,1,1,29,5,1,0,1,0,0.2221,5365.0,5123.0,7699.0,4301.0,2,0,0,0
2019-01-30,Wednesday,2665,422,1515.0,1183.0,1041.0,4161.0,0,195839,138194,98529,1,Yes,2019,1,2,30,5,1,0,2,1,0.0,5238.0,4499.0,2665.0,5034.0,0,0,0,0
2019-01-31,Thursday,12000,489,1936.0,1354.0,946.0,4725.0,7275,209759,151331,116034,60,No,2019,1,3,31,5,1,0,3,0,0.6062,5235.0,4640.0,0.0,4161.0,1,0,0,0
2019-02-01,Friday,7275,753,2159.0,1684.0,852.0,5448.0,1827,242668,178059,124013,15,Yes,2019,2,4,32,5,1,0,4,1,0.1522,5238.0,4778.0,7275.0,4725.0,0,0,0,0
2019-02-02,Saturday,12000,710,2187.0,1933.0,1173.0,6003.0,5997,251677,177020,127579,49,No,2019,2,5,33,5,1,1,5,0,0.4998,5101.0,5392.0,1827.0,5448.0,1,0,0,0
2019-02-03,Sunday,5997,673,2277.0,1856.0,1150.0,5956.0,41,276900,164469,114344,1,Yes,2019,2,6,34,5,1,1,6,1,0.0034,5090.0,5802.0,5997.0,6003.0,0,0,0,0
2019-02-04,Monday,12000,657,1885.0,1368.0,858.0,4768.0,7232,203550,164584,99087,60,No,2019,2,0,35,6,1,0,0,0,0.6027,5156.0,5576.0,41.0,5956.0,1,0,0,0
2019-02-05,Tuesday,7232,515,1817.0,1536.0,923.0,4791.0,2441,221438,145871,110799,20,No,2019,2,1,36,6,1,0,1,0,0.2034,5122.0,5172.0,7232.0,4768.0,2,0,0,0
2019-02-06,Wednesday,2441,602,1860.0,1326.0,870.0,4658.0,0,195429,148881,100963,1,Yes,2019,2,2,37,6,1,0,2,1,0.0,5193.0,4739.0,2441.0,4791.0,0,0,0,0
2019-02-07,Thursday,12000,554,1870.0,1430.0,896.0,4750.0,7250,199925,154356,93106,60,No,2019,2,3,38,6,1,0,3,0,0.6042,5196.0,4733.0,0.0,4658.0,1,0,0,0
2019-02-08,Friday,7250,538,1894.0,1477.0,1236.0,5145.0,2105,228008,156521,116354,17,No,2019,2,4,39,6,1,0,4,0,0.1754,5153.0,4851.0,7250.0,4750.0,2,0,0,0
2019-02-09,Saturday,2105,641,2423.0,1645.0,1363.0,6072.0,0,259974,211382,130418,1,Yes,2019,2,5,40,6,1,1,5,1,0.0,5163.0,5322.0,2105.0,5145.0,0,0,0,0
2019-02-10,Sunday,12000,715,2253.0,1769.0,999.0,5736.0,6264,251702,187820,134885,52,No,2019,2,6,41,6,1,1,6,0,0.522,5131.0,5651.0,0.0,6072.0,1,0,0,0
2019-02-11,Monday,6264,437,1674.0,1266.0,796.0,4173.0,2091,183178,124291,99833,17,No,2019,2,0,42,7,1,0,0,0,0.1742,5046.0,5327.0,6264.0,5736.0,2,0,0,0
2019-02-12,Tuesday,2091,657,1769.0,1456.0,829.0,4711.0,0,199350,150918,117176,1,Yes,2019,2,1,43,7,1,0,1,1,0.0,5035.0,4873.0,2091.0,4173.0,0,0,0,0
2019-02-13,Wednesday,12000,500,1612.0,1364.0,1033.0,4509.0,7491,183718,139849,113963,62,No,2019,2,2,44,7,1,0,2,0,0.6242,5014.0,4464.0,0.0,4711.0,1,0,0,0
2019-02-14,Thursday,7491,666,1936.0,1358.0,859.0,4819.0,2672,194086,154173,93793,22,No,2019,2,3,45,7,1,0,3,0,0.2227,5024.0,4680.0,7491.0,4509.0,2,0,0,0
2019-02-15,Friday,2672,688,2091.0,1523.0,1300.0,5602.0,0,233367,173135,125026,1,Yes,2019,2,4,46,7,1,0,4,1,0.0,5089.0,4977.0,2672.0,4819.0,0,0,0,0
2019-02-16,Saturday,12000,615,2220.0,1777.0,1180.0,5792.0,6208,240511,167935,128371,51,No,2019,2,5,47,7,1,1,5,0,0.5173,5049.0,5404.0,0.0,5602.0,1,0,0,0
2019-02-17,Sunday,6208,754,2277.0,1524.0,1001.0,5556.0,652,251452,175820,113253,5,Yes,2019,2,6,48,7,1,1,6,1,0.0543,5023.0,5650.0,6208.0,5792.0,0,0,0,0
2019-02-18,Monday,12000,515,1734.0,1295.0,1188.0,4732.0,7268,186074,144125,101708,60,No,2019,2,0,49,8,1,0,0,0,0.6057,5103.0,5360.0,652.0,5556.0,1,0,0,0
2019-02-19,Tuesday,7268,607,1753.0,1249.0,867.0,4476.0,2792,188238,146347,90298,23,No,2019,2,1,50,8,1,0,1,0,0.2327,5069.0,4921.0,7268.0,4732.0,2,0,0,0
2019-02-20,Wednesday,2792,504,1758.0,1609.0,1145.0,5016.0,0,230374,176535,104192,1,Yes,2019,2,2,51,8,1,0,2,1,0.0,5142.0,4741.0,2792.0,4476.0,0,0,0,0
2019-02-21,Thursday,12000,585,1743.0,1513.0,787.0,4628.0,7372,191108,137900,111924,61,No,2019,2,3,52,8,1,0,3,0,0.6143,5115.0,4707.0,0.0,5016.0,1,0,0,0
2019-02-22,Friday,7372,654,1965.0,1490.0,1198.0,5307.0,2065,233794,177088,122983,17,No,2019,2,4,53,8,1,0,4,0,0.1721,5072.0,4984.0,7372.0,4628.0,2,0,0,0
2019-02-23,Saturday,2065,564,2034.0,1805.0,1104.0,5507.0,0,231435,184788,137806,1,Yes,2019,2,5,54,8,1,1,5,1,0.0,5032.0,5147.0,2065.0,5307.0,0,0,0,0
2019-02-24,Sunday,12000,735,2250.0,1621.0,1297.0,5903.0,6097,251926,179756,126601,50,No,2019,2,6,55,8,1,1,6,0,0.5081,5081.0,5572.0,0.0,5507.0,1,0,0,0
2019-02-25,Monday,6097,589,1778.0,1559.0,817.0,4743.0,1354,212294,132064,106651,11,Yes,2019,2,0,56,9,1,0,0,1,0.1128,5083.0,5384.0,6097.0,5903.0,0,0,0,0
2019-02-26,Tuesday,12000,607,1918.0,1461.0,924.0,4910.0,7090,217253,173587,92180,59,No,2019,2,1,57,9,1,0,1,0,0.5908,5145.0,5185.0,1354.0,4743.0,1,0,0,0
2019-02-27,Wednesday,7090,615,1813.0,1471.0,812.0,4711.0,2379,192497,160324,98501,19,No,2019,2,2,58,9,1,0,2,0,0.1982,5101.0,4788.0,7090.0,4910.0,2,0,0,0
2019-02-28,Thursday,2379,641,1835.0,1588.0,868.0,4932.0,0,195000,137649,87982,1,Yes,2019,2,3,59,9,1,0,3,1,0.0,5145.0,4851.0,2379.0,4711.0,0,0,0,0
2019-03-01,Friday,12000,800,2097.0,1629.0,1385.0,5911.0,6089,260621,182235,112065,50,No,2019,3,4,60,9,1,0,4,0,0.5074,5231.0,5185.0,0.0,4932.0,1,0,0,1
2019-03-02,Saturday,6089,707,2495.0,1673.0,1280.0,6155.0,0,280654,210910,120236,1,Yes,2019,3,5,61,9,1,1,5,1,0.0,5324.0,5666.0,6089.0,5911.0,0,0,0,1
2019-03-03,Sunday,12000,900,2515.0,2065.0,1113.0,6593.0,5407,257880,214620,128289,45,No,2019,3,6,62,9,1,1,6,0,0.4506,5422.0,6220.0,0.0,6155.0,1,0,0,1
2019-03-04,Monday,5407,650,1786.0,1509.0,785.0,4730.0,677,197831,135681,91706,5,Yes,2019,3,0,63,10,1,0,0,1,0.0564,5420.0,5826.0,5407.0,6593.0,0,0,0,1
2019-03-05,Tuesday,12000,583,1792.0,1375.0,1284.0,5034.0,6966,209601,138684,129202,58,No,2019,3,1,64,10,1,0,1,0,0.5805,5438.0,5452.0,677.0,4730.0,1,0,0,1
2019-03-06,Wednesday,6966,578,2281.0,1603.0,1128.0,5590.0,1376,228693,187100,122084,11,Yes,2019,3,2,65,10,1,0,2,1,0.1147,5564.0,5118.0,6966.0,5034.0,0,0,0,1
2019-03-07,Thursday,12000,777,2255.0,1828.0,1003.0,5863.0,6137,262080,188154,130488,51,No,2019,3,3,66,10,1,0,3,0,0.5114,5697.0,5496.0,1376.0,5590.0,1,0,0,1
2019-03-08,Friday,6137,716,2271.0,1791.0,1273.0,6051.0,86,250975,203963,127850,1,Yes,2019,3,4,67,10,1,0,4,1,0.0072,5717.0,5835.0,6137.0,5863.0,0,0,0,1
2019-03-09,Saturday,12000,650,2494.0,2004.0,1223.0,6371.0,5629,292608,178806,157015,46,No,2019,3,5,68,10,1,1,5,0,0.4691,5747.0,6095.0,86.0,6051.0,1,0,0,1
2019-03-10,Sunday,5629,843,2408.0,1822.0,1454.0,6527.0,0,297158,202579,133496,1,Yes,2019,3,6,69,10,1,1,6,1,0.0,5738.0,6316.0,5629.0,6371.0,0,0,0,1
2019-03-11,Monday,12000,578,2110.0,1630.0,872.0,5190.0,6810,216961,172497,107000,56,No,2019,3,0,70,11,1,0,0,0,0.5675,5804.0,6029.0,0.0,6527.0,1,0,0,1
2019-03-12,Tuesday,6810,643,2134.0,1687.0,1349.0,5813.0,997,238709,189325,146076,8,Yes,2019,3,1,71,11,1,0,1,1,0.0831,5915.0,5843.0,6810.0,5190.0,0,0,0,1
2019-03-13,Wednesday,12000,567,2165.0,1631.0,1165.0,5528.0,6472,236681,183203,108203,53,No,2019,3,2,72,11,1,0,2,0,0.5393,5906.0,5510.0,997.0,5813.0,1,0,0,1
2019-03-14,Thursday,6472,668,2057.0,1659.0,906.0,5290.0,1182,237754,152131,93845,9,Yes,2019,3,3,73,11,1,0,3,1,0.0985,5824.0,5544.0,6472.0,5528.0,0,0,0,1
2019-03-15,Friday,12000,652,2148.0,1734.0,1049.0,5583.0,6417,240285,174523,105183,53,No,2019,3,4,74,11,1,0,4,0,0.5347,5757.0,5467.0,1182.0,5290.0,1,0,0,1
2019-03-16,Saturday,6417,716,2713.0,2182.0,1050.0,6661.0,0,268977,212244,127403,1,Yes,2019,3,5,75,11,1,1,5,1,0.0,5799.0,5845.0,6417.0,5583.0,0,0,0,1
2019-03-17,Sunday,12000,775,2618.0,1834.0,1195.0,6422.0,5578,278497,184331,121976,46,No,2019,3,6,76,11,1,1,6,0,0.4648,5784.0,6222.0,0.0,6661.0,1,0,0,1
2019-03-18,Monday,5578,687,2213.0,1671.0,1091.0,5662.0,0,239970,181638,133407,1,Yes,2019,3,0,77,12,1,0,0,1,0.0,5851.0,6248.0,5578.0,6422.0,0,0,0,1
2019-03-19,Tuesday,12000,659,2262.0,1657.0,967.0,5545.0,6455,249524,177155,121331,53,No,2019,3,1,78,12,1,0,1,0,0.5379,5813.0,5876.0,0.0,5662.0,1,0,0,1
2019-03-20,Wednesday,6455,627,2069.0,1540.0,817.0,5053.0,1402,226645,143634,109055,11,Yes,2019,3,2,79,12,1,0,2,1,0.1168,5745.0,5420.0,6455.0,5545.0,0,0,0,1
2019-03-21,Thursday,12000,681,1976.0,1553.0,1205.0,5415.0,6585,208594,188299,134573,54,No,2019,3,3,80,12,1,0,3,0,0.5488,5763.0,5338.0,1402.0,5053.0,1,0,0,1
2019-03-22,Friday,6585,767,2165.0,1865.0,1154.0,5951.0,634,254560,171674,118740,5,Yes,2019,3,4,81,12,1,0,4,1,0.0528,5816.0,5473.0,6585.0,5415.0,0,0,0,1
2019-03-23,Saturday,12000,904,2500.0,1926.0,1529.0,6859.0,5141,273854,240104,134669,42,No,2019,3,5,82,12,1,1,5,0,0.4284,5844.0,6075.0,634.0,5951.0,1,0,0,1
2019-03-24,Sunday,5141,833,2256.0,1741.0,1228.0,6058.0,0,244251,182596,108890,1,Yes,2019,3,6,83,12,1,1,6,1,0.0,5792.0,6289.0,5141.0,6859.0,0,0,0,1
2019-03-25,Monday,12000,686,2138.0,1607.0,1051.0,5482.0,6518,244654,169688,115898,54,No,2019,3,0,84,13,1,0,0,0,0.5432,5766.0,6133.0,0.0,6058.0,1,0,0,1
2019-03-26,Tuesday,6518,680,1835.0,1643.0,938.0,5096.0,1422,219280,165459,115993,11,Yes,2019,3,1,85,13,1,0,1,1,0.1185,5702.0,5545.0,6518.0,5482.0,0,0,0,1
2019-03-27,Wednesday,12000,561,1984.0,1568.0,1251.0,5364.0,6636,239171,183602,103892,55,No,2019,3,2,86,13,1,0,2,0,0.553,5746.0,5314.0,1422.0,5096.0,1,0,0,1
2019-03-28,Thursday,6636,689,2211.0,1851.0,1114.0,5865.0,771,275597,188387,141643,6,Yes,2019,3,3,87,13,1,0,3,1,0.0642,5811.0,5442.0,6636.0,5364.0,0,0,0,1
2019-03-29,Friday,12000,663,2457.0,1872.0,1194.0,6186.0,5814,288195,219593,118926,48,No,2019,3,4,88,13,1,0,4,0,0.4845,5844.0,5805.0,771.0,5865.0,1,0,0,1
2019-03-30,Saturday,5814,896,2619.0,2279.8399999999992,1320.0,7137.0,0,313141,248935,166755,1,Yes,2019,3,5,89,13,1,1,5,1,0.0,5884.0,6396.0,5814.0,6186.0,0,0,0,1
2019-03-31,Sunday,12000,840,2547.0,1993.0,1188.0,6568.0,5432,280740,202738,122365,45,No,2019,3,6,90,13,1,1,6,0,0.4527,5957.0,6630.0,0.0,7137.0,1,0,0,1
2019-04-01,Monday,5432,592,1794.0,1607.0,958.0,4951.0,481,205760,150577,97252,4,Yes,2019,4,0,91,14,2,0,0,1,0.0401,5881.0,6219.0,5432.0,6568.0,0,0,0,1
2019-04-02,Tuesday,12000,644,1824.0,1557.0,1038.0,5063.0,6937,203509,169078,123612,57,No,2019,4,1,92,14,2,0,1,0,0.5781,5876.0,5527.0,481.0,4951.0,1,0,0,1
2019-04-03,Wednesday,6937,589,2126.0,1802.0,1254.0,5771.0,1166,239149,197420,122803,9,Yes,2019,4,2,93,14,2,0,2,1,0.0972,5934.0,5262.0,6937.0,5063.0,0,0,0,1
2019-04-04,Thursday,12000,522,2030.0,1391.0,1196.0,5139.0,6861,235014,147962,111122,57,No,2019,4,3,94,14,2,0,3,0,0.5718,5831.0,5324.0,1166.0,5771.0,1,0,0,1
2019-04-05,Friday,6861,681,2101.0,1702.0,736.0,5220.0,1641,206602,146775,121221,13,Yes,2019,4,4,95,14,2,0,4,1,0.1368,5693.0,5377.0,6861.0,5139.0,0,0,0,1
2019-04-06,Saturday,12000,648,2465.0,1914.0,1430.0,6457.0,5543,288363,188456,159049,46,No,2019,4,5,96,14,2,1,5,0,0.4619,5596.0,5605.0,1641.0,5220.0,1,0,0,1
2019-04-07,Sunday,5543,640,2432.0,1900.0,1257.0,6229.0,0,266800,194662,158458,1,Yes,2019,4,6,97,14,2,1,6,1,0.0,5547.0,5969.0,5543.0,6457.0,0,0,0,1
2019-04-08,Monday,12000,666,2027.0,1618.0,798.0,5109.0,6891,204215,172270,101737,57,No,2019,4,0,98,15,2,0,0,0,0.5742,5570.0,5932.0,0.0,6229.0,1,0,0,1
2019-04-09,Tuesday,6891,668,1923.0,1497.0,858.0,4946.0,1945,227299,151420,117124,16,Yes,2019,4,1,99,15,2,0,1,1,0.1621,5553.0,5428.0,6891.0,5109.0,0,0,0,1
2019-04-10,Wednesday,12000,547,1967.0,1559.0,830.0,4903.0,7097,225789,176012,92693,59,No,2019,4,2,100,15,2,0,2,0,0.5914,5429.0,4986.0,1945.0,4946.0,1,0,0,1
2019-04-11,Thursday,7097,632,2081.0,1422.0,1019.0,5154.0,1943,219055,154662,111583,16,Yes,2019,4,3,101,15,2,0,3,1,0.1619,5431.0,5001.0,7097.0,4903.0,0,0,0,1
2019-04-12,Friday,12000,679,2493.0,1719.0,1303.0,6194.0,5806,273915,191355,118638,48,No,2019,4,4,102,15,2,0,4,0,0.4838,5570.0,5417.0,1943.0,5154.0,1,0,0,1
2019-04-13,Saturday,5806,763,2412.0,2187.0,1435.0,6797.0,0,302140,231377,163178,1,Yes,2019,4,5,103,15,2,1,5,1,0.0,5619.0,6048.0,5806.0,6194.0,0,0,0,1
2019-04-14,Sunday,12000,815,2437.0,2016.0,1486.0,6754.0,5246,288449,229191,129817,43,No,2019,4,6,104,15,2,1,6,0,0.4372,5694.0,6582.0,0.0,6797.0,1,0,0,1
2019-04-15,Monday,5246,729,2148.0,1745.0,763.0,5385.0,0,257664,153490,105770,1,Yes,2019,4,0,105,16,2,0,0,1,0.0,5733.0,6312.0,5246.0,6754.0,0,0,0,1
2019-04-16,Tuesday,12000,721,2112.0,1402.0,947.0,5182.0,6818,233256,168119,115758,56,No,2019,4,1,106,16,2,0,1,0,0.5682,5767.0,5774.0,0.0,5385.0,1,0,0,1
2019-04-17,Wednesday,6818,539,2062.0,1660.0,965.0,5226.0,1592,213454,169726,106122,13,Yes,2019,4,2,107,16,2,0,2,1,0.1327,5813.0,5264.0,6818.0,5182.0,0,0,0,1
2019-04-18,Thursday,12000,644,1938.0,1465.0,1159.0,5206.0,6794,227224,174875,124093,56,No,2019,4,3,108,16,2,0,3,0,0.5662,5821.0,5205.0,1592.0,5226.0,1,0,0,1
2019-04-19,Friday,6794,624,2188.0,1906.0,1117.0,5835.0,959,247326,186708,140165,7,Yes,2019,4,4,109,16,2,0,4,1,0.0799,5769.0,5422.0,6794.0,5206.0,0,0,0,1
2019-04-20,Saturday,12000,761,2537.0,2104.0,1473.0,6875.0,5125,308259,204824,142173,42,No,2019,4,5,110,16,2,1,5,0,0.4271,5780.0,5972.0,959.0,5835.0,1,0,0,1
2019-04-21,Sunday,5125,661,2560.0,2121.0,1140.0,6482.0,0,262155,204650,120096,1,Yes,2019,4,6,111,16,2,1,6,1,0.0,5742.0,6397.0,5125.0,6875.0,0,0,0,1
2019-04-22,Monday,12000,677,1962.0,1486.0,1028.0,5153.0,6847,242548,155526,101224,57,No,2019,4,0,112,17,2,0,0,0,0.5706,5708.0,6170.0,0.0,6482.0,1,0,0,1
2019-04-23,Tuesday,6847,579,2000.0,1780.0,1216.0,5575.0,1272,255563,179409,135793,10,Yes,2019,4,1,113,17,2,0,1,1,0.106,5765.0,5737.0,6847.0,5153.0,0,0,0,1
2019-04-24,Wednesday,12000,552,2066.0,1603.0,942.0,5163.0,6837,226898,164128,120890,56,No,2019,4,2,114,17,2,0,2,0,0.5698,5756.0,5297.0,1272.0,5575.0,1,0,0,1
2019-04-25,Thursday,6837,673,2031.0,1598.0,728.0,5030.0,1807,213148,156374,93274,15,Yes,2019,4,3,115,17,2,0,3,1,0.1506,5730.0,5256.0,6837.0,5163.0,0,0,0,1
2019-04-26,Friday,12000,808,2410.0,1904.0,845.0,5967.0,6033,281761,164844,144172,50,No,2019,4,4,116,17,2,0,4,0,0.5028,5749.0,5387.0,1807.0,5030.0,1,0,0,1
2019-04-27,Saturday,6033,864,2654.0,2009.0,1485.0,7012.0,0,287227,209398,172816,1,Yes,2019,4,5,117,17,2,1,5,1,0.0,5769.0,6003.0,6033.0,5967.0,0,0,0,1
2019-04-28,Sunday,12000,846,2406.0,1777.0,1440.0,6469.0,5531,286556,194087,122634,46,No,2019,4,6,118,17,2,1,6,0,0.4609,5767.0,6483.0,0.0,7012.0,1,0,0,1
2019-04-29,Monday,5531,503,1664.0,1560.0,1026.0,4753.0,778,187598,142681,111838,6,Yes,2019,4,0,119,18,2,0,0,1,0.0648,5710.0,6078.0,5531.0,6469.0,0,0,0,1
2019-04-30,Tuesday,12000,567,1838.0,1580.0,861.0,4846.0,7154,218289,144269,101246,59,No,2019,4,1,120,18,2,0,1,0,0.5962,5606.0,5356.0,778.0,4753.0,1,0,0,1
2019-05-01,Wednesday,7154,525,2089.0,1435.0,1110.0,5159.0,1995,225862,166253,108509,16,Yes,2019,5,2,121,18,2,0,2,1,0.1662,5605.0,4919.0,7154.0,4846.0,0,0,0,1
2019-05-02,Thursday,12000,500,1846.0,1334.0,1262.0,4942.0,7058,226632,170337,102588,58,No,2019,5,3,122,18,2,0,3,0,0.5882,5593.0,4982.0,1995.0,5159.0,1,0,0,1
2019-05-03,Friday,7058,645,2218.0,1920.0,1462.0,6245.0,813,273298,219735,144553,6,Yes,2019,5,4,123,18,2,0,4,1,0.0678,5632.0,5449.0,7058.0,4942.0,0,0,0,1
2019-05-04,Saturday,12000,919,2691.0,2243.0,954.0,6807.0,5193,308717,204124,148220,43,No,2019,5,5,124,18,2,1,5,0,0.4328,5603.0,5998.0,813.0,6245.0,1,0,0,1
2019-05-05,Sunday,5193,708,2612.0,2088.0,1176.0,6584.0,0,284768,201085,137047,1,Yes,2019,5,6,125,18,2,1,6,1,0.0,5619.0,6545.0,5193.0,6807.0,0,0,0,1
2019-05-06,Monday,12000,488,1674.0,1306.0,926.0,4394.0,7606,185582,137758,111471,63,No,2019,5,0,126,19,2,0,0,0,0.6338,5568.0,5928.0,0.0,6584.0,1,0,0,1
2019-05-07,Tuesday,7606,661,1946.0,1452.0,1093.0,5152.0,2454,213046,166115,119006,20,No,2019,5,1,127,19,2,0,1,0,0.2045,5612.0,5377.0,7606.0,4394.0,2,0,0,1
2019-05-08,Wednesday,2454,627,1929.0,1544.0,1052.0,5152.0,0,202770,181523,127801,1,Yes,2019,5,2,128,19,2,0,2,1,0.0,5611.0,4899.0,2454.0,5152.0,0,0,0,1
